 ep year mon day hour min sec gx gy gz
377 2019 03 06 05 20 03.070546253 -0.050000 -0.030000 -0.010000
378 2019 03 06 05 20 04.100793271 -0.070000 -0.030000 -0.020000
379 2019 03 06 05 20 05.137822113 -0.040000 -0.010000 -0.010000
380 2019 03 06 05 20 06.168066400 -0.060000 -0.030000 -0.010000
381 2019 03 06 05 20 07.198388566 -0.070000 -0.030000 -0.020000
382 2019 03 06 05 20 08.228664028 -0.020000 -0.020000 -0.020000
383 2019 03 06 05 20 09.258895391 -0.050000 -0.020000 -0.020000
384 2019 03 06 05 20 10.289144165 -0.060000 -0.010000 -0.020000
385 2019 03 06 05 20 11.319415556 -0.040000 -0.030000 -0.010000
386 2019 03 06 05 20 12.349682223 -0.060000 -0.020000 -0.020000
387 2019 03 06 05 20 13.379929166 -0.060000 -0.020000 -0.030000
388 2019 03 06 05 20 14.410201072 -0.040000 -0.020000 -0.020000
389 2019 03 06 05 20 15.440533771 -0.030000 -0.030000 -0.020000
390 2019 03 06 05 20 16.470793206 -0.030000 -0.020000 -0.020000
391 2019 03 06 05 20 17.501079737 -0.070000 -0.010000 -0.020000
392 2019 03 06 05 20 18.531367898 -0.040000 -0.020000 -0.020000
393 2019 03 06 05 20 19.561667740 -0.040000 -0.020000 -0.020000
394 2019 03 06 05 20 20.592040303 -0.060000 -0.020000 -0.010000
395 2019 03 06 05 20 21.622333351 -0.040000 -0.020000 -0.010000
396 2019 03 06 05 20 22.652608965 -0.060000 -0.030000 -0.010000
397 2019 03 06 05 20 23.682882041 -0.040000 -0.020000 -0.020000
398 2019 03 06 05 20 24.713209090 -0.050000 -0.020000 -0.020000
399 2019 03 06 05 20 25.743579120 -0.050000 -0.010000 -0.020000
400 2019 03 06 05 20 26.773840938 -0.050000 -0.040000 -0.020000
401 2019 03 06 05 20 27.804162768 -0.040000 -0.010000 -0.020000
402 2019 03 06 05 20 28.834455499 -0.060000 -0.010000 -0.020000
403 2019 03 06 05 20 29.864742933 -0.050000 -0.030000 -0.020000
404 2019 03 06 05 20 30.895131731 -0.050000 -0.030000 -0.020000
405 2019 03 06 05 20 31.925407943 -0.060000 -0.020000 -0.020000
406 2019 03 06 05 20 32.955675263 -0.050000 -0.010000 -0.020000
407 2019 03 06 05 20 33.985941503 -0.040000 -0.030000 -0.010000
408 2019 03 06 05 20 35.016263121 -0.030000 -0.020000 -0.020000
409 2019 03 06 05 20 36.051223180 -0.050000 -0.010000 -0.020000
410 2019 03 06 05 20 37.084742716 -0.050000 -0.020000 -0.020000
411 2019 03 06 05 20 38.115856752 -0.060000 -0.010000 -0.020000
412 2019 03 06 05 20 39.147469592 -0.050000 -0.020000 -0.020000
413 2019 03 06 05 20 40.177881225 -0.050000 -0.020000 -0.020000
414 2019 03 06 05 20 41.208045066 -0.060000 -0.030000 -0.020000
415 2019 03 06 05 20 42.240530634 -0.040000 -0.020000 -0.020000
416 2019 03 06 05 20 43.270709659 -0.040000 -0.020000 -0.020000
417 2019 03 06 05 20 44.300859324 -0.040000 -0.020000 -0.020000
418 2019 03 06 05 20 45.331046918 -0.060000 -0.020000 -0.020000
419 2019 03 06 05 20 46.361244265 -0.070000 -0.020000 -0.020000
420 2019 03 06 05 20 47.391376053 -0.050000 -0.020000 -0.020000
421 2019 03 06 05 20 48.421539939 -0.040000 -0.010000 -0.020000
422 2019 03 06 05 20 49.451698265 -0.040000 -0.010000 -0.010000
423 2019 03 06 05 20 50.481943322 -0.050000 -0.040000 -0.020000
424 2019 03 06 05 20 51.512110841 -0.040000 -0.010000 -0.020000
425 2019 03 06 05 20 52.542270667 -0.060000 -0.020000 -0.020000
426 2019 03 06 05 20 53.572427329 -0.050000 -0.010000 -0.020000
427 2019 03 06 05 20 54.602623900 -0.060000 -0.010000 -0.010000
428 2019 03 06 05 20 55.632852514 -0.020000 -0.070000 -0.020000
429 2019 03 06 05 20 56.663034529 -0.050000 -0.010000 -0.030000
430 2019 03 06 05 20 57.693225046 -0.050000 -0.020000 -0.020000
431 2019 03 06 05 20 58.723395577 -0.050000 -0.010000 -0.020000
432 2019 03 06 05 20 59.753558517 -0.070000 0.000000 -0.020000
433 2019 03 06 05 21 00.783780219 -0.060000 -0.030000 -0.020000
434 2019 03 06 05 21 01.813972665 -0.060000 -0.020000 -0.020000
435 2019 03 06 05 21 02.844042783 -0.040000 -0.020000 -0.020000
436 2019 03 06 05 21 03.874106404 -0.050000 -0.020000 -0.020000
437 2019 03 06 05 21 04.904180975 -0.050000 -0.020000 -0.020000
438 2019 03 06 05 21 05.934369360 -0.050000 -0.030000 -0.020000
439 2019 03 06 05 21 06.964571299 -0.050000 -0.020000 -0.020000
440 2019 03 06 05 21 07.994745752 -0.040000 -0.020000 -0.020000
441 2019 03 06 05 21 09.024857407 -0.060000 -0.010000 -0.010000
442 2019 03 06 05 21 10.060486391 -0.060000 -0.020000 -0.020000
443 2019 03 06 05 21 11.091383053 -0.060000 -0.030000 -0.020000
444 2019 03 06 05 21 12.121523445 -0.040000 -0.020000 -0.020000
445 2019 03 06 05 21 13.152422947 -0.060000 -0.020000 -0.020000
446 2019 03 06 05 21 14.182552116 -0.050000 -0.010000 -0.020000
447 2019 03 06 05 21 15.212656714 -0.050000 -0.020000 -0.020000
448 2019 03 06 05 21 16.245907239 -0.060000 -0.010000 -0.020000
449 2019 03 06 05 21 17.278539824 -0.050000 -0.020000 -0.020000
450 2019 03 06 05 21 18.308690450 -0.040000 -0.020000 -0.020000
451 2019 03 06 05 21 19.338818798 -0.050000 -0.030000 -0.020000
452 2019 03 06 05 21 20.368921639 -0.050000 -0.020000 -0.020000
453 2019 03 06 05 21 21.398963452 -0.060000 -0.010000 -0.020000
454 2019 03 06 05 21 22.429004600 -0.050000 -0.020000 -0.020000
455 2019 03 06 05 21 23.459105656 -0.050000 -0.020000 -0.020000
456 2019 03 06 05 21 24.489247245 -0.040000 -0.020000 -0.020000
457 2019 03 06 05 21 25.519385305 -0.050000 -0.020000 -0.020000
458 2019 03 06 05 21 26.549556189 -0.050000 -0.020000 -0.020000
459 2019 03 06 05 21 27.579804428 -0.050000 -0.020000 -0.020000
460 2019 03 06 05 21 28.609867631 -0.040000 -0.020000 -0.020000
461 2019 03 06 05 21 29.640009648 -0.060000 -0.030000 -0.020000
462 2019 03 06 05 21 30.670193031 -0.040000 -0.020000 -0.020000
463 2019 03 06 05 21 31.700329135 -0.040000 -0.020000 -0.020000
464 2019 03 06 05 21 32.730529834 -0.040000 -0.020000 -0.020000
465 2019 03 06 05 21 33.760597216 -0.050000 -0.020000 -0.020000
466 2019 03 06 05 21 34.790683150 -0.050000 -0.020000 -0.020000
467 2019 03 06 05 21 35.820858888 -0.050000 -0.020000 -0.020000
468 2019 03 06 05 21 36.851004951 -0.040000 -0.020000 -0.010000
469 2019 03 06 05 21 37.881085871 -0.040000 -0.020000 -0.020000
470 2019 03 06 05 21 38.911283988 -0.050000 -0.030000 -0.020000
471 2019 03 06 05 21 39.941366184 -0.040000 -0.020000 -0.020000
472 2019 03 06 05 21 40.971432246 -0.050000 -0.020000 -0.020000
473 2019 03 06 05 21 42.001499258 -0.050000 -0.020000 -0.020000
474 2019 03 06 05 21 43.035635249 -0.060000 -0.030000 -0.010000
475 2019 03 06 05 21 44.071168770 -0.060000 -0.020000 -0.020000
476 2019 03 06 05 21 45.111060430 -0.040000 -0.020000 -0.010000
477 2019 03 06 05 21 46.141193531 -0.060000 -0.020000 -0.020000
478 2019 03 06 05 21 47.171336748 -0.040000 -0.020000 -0.020000
479 2019 03 06 05 21 48.201440344 -0.040000 -0.020000 -0.020000
480 2019 03 06 05 21 49.231819154 -0.060000 -0.020000 -0.020000
481 2019 03 06 05 21 50.261895380 -0.040000 -0.020000 -0.010000
482 2019 03 06 05 21 51.292078333 -0.050000 -0.010000 -0.020000
483 2019 03 06 05 21 52.322207029 -0.050000 -0.020000 -0.020000
484 2019 03 06 05 21 53.352345424 -0.040000 -0.020000 -0.020000
485 2019 03 06 05 21 54.382884498 -0.050000 -0.020000 -0.020000
486 2019 03 06 05 21 55.413070519 -0.050000 -0.020000 -0.020000
487 2019 03 06 05 21 56.443194784 -0.060000 -0.040000 -0.020000
488 2019 03 06 05 21 57.473377184 -0.050000 -0.040000 -0.020000
489 2019 03 06 05 21 58.503554753 -0.060000 -0.030000 -0.020000
490 2019 03 06 05 21 59.533621347 -0.050000 -0.020000 -0.020000
491 2019 03 06 05 22 00.563979872 -0.050000 -0.020000 -0.020000
492 2019 03 06 05 22 01.594220548 -0.050000 -0.020000 -0.010000
493 2019 03 06 05 22 02.624500453 -0.050000 -0.020000 -0.020000
494 2019 03 06 05 22 03.654830526 -0.060000 -0.020000 -0.020000
495 2019 03 06 05 22 04.685113319 -0.050000 -0.020000 -0.020000
496 2019 03 06 05 22 05.715330032 -0.050000 -0.020000 -0.010000
497 2019 03 06 05 22 06.745500196 -0.070000 -0.020000 -0.010000
498 2019 03 06 05 22 07.775756671 -0.040000 -0.020000 -0.020000
499 2019 03 06 05 22 08.806052375 -0.050000 -0.030000 -0.020000
500 2019 03 06 05 22 09.836190752 -0.050000 0.000000 -0.020000
501 2019 03 06 05 22 10.866500646 -0.050000 -0.020000 -0.020000
502 2019 03 06 05 22 11.896626598 -0.050000 -0.020000 -0.010000
503 2019 03 06 05 22 12.926826883 -0.060000 -0.020000 -0.020000
504 2019 03 06 05 22 13.957049054 -0.060000 -0.020000 -0.010000
505 2019 03 06 05 22 14.987300142 -0.040000 -0.020000 -0.020000
506 2019 03 06 05 22 16.017513795 -0.070000 -0.020000 -0.020000
507 2019 03 06 05 22 17.047698971 -0.040000 -0.020000 -0.020000
508 2019 03 06 05 22 18.086100789 -0.040000 -0.020000 -0.020000
509 2019 03 06 05 22 19.122407980 -0.040000 -0.020000 -0.020000
510 2019 03 06 05 22 20.152724697 -0.050000 -0.020000 -0.020000
511 2019 03 06 05 22 21.184811280 -0.060000 -0.020000 -0.020000
512 2019 03 06 05 22 22.215364890 -0.060000 -0.030000 -0.020000
513 2019 03 06 05 22 23.245553989 -0.040000 -0.020000 -0.020000
514 2019 03 06 05 22 24.275740286 -0.040000 0.000000 -0.010000
515 2019 03 06 05 22 25.305901439 -0.050000 -0.010000 -0.020000
516 2019 03 06 05 22 26.336148955 -0.050000 -0.030000 -0.020000
517 2019 03 06 05 22 27.366379035 -0.050000 -0.020000 -0.020000
518 2019 03 06 05 22 28.396500796 -0.020000 -0.010000 -0.020000
519 2019 03 06 05 22 29.426645432 -0.050000 -0.010000 -0.020000
520 2019 03 06 05 22 30.456931274 -0.060000 -0.020000 -0.020000
521 2019 03 06 05 22 31.487126244 -0.050000 -0.020000 -0.020000
522 2019 03 06 05 22 32.517263883 -0.050000 -0.020000 -0.020000
523 2019 03 06 05 22 33.547386949 -0.050000 -0.020000 -0.040000
524 2019 03 06 05 22 34.577513204 -0.040000 -0.020000 -0.020000
525 2019 03 06 05 22 35.607702541 -0.040000 -0.020000 -0.010000
526 2019 03 06 05 22 36.637947774 -0.050000 -0.020000 -0.020000
527 2019 03 06 05 22 37.668188799 -0.050000 -0.020000 -0.020000
528 2019 03 06 05 22 38.698406294 -0.050000 -0.030000 -0.010000
529 2019 03 06 05 22 39.728646873 -0.050000 -0.020000 -0.020000
530 2019 03 06 05 22 40.758982096 -0.060000 -0.020000 -0.020000
531 2019 03 06 05 22 41.789225144 -0.040000 -0.020000 -0.020000
532 2019 03 06 05 22 42.819368049 -0.050000 -0.020000 -0.020000
533 2019 03 06 05 22 43.849634504 -0.050000 -0.020000 -0.020000
534 2019 03 06 05 22 44.879848680 -0.050000 -0.020000 -0.020000
535 2019 03 06 05 22 45.910064272 -0.050000 -0.020000 -0.020000
536 2019 03 06 05 22 46.940526485 -0.050000 -0.020000 -0.020000
537 2019 03 06 05 22 47.970692778 -0.060000 -0.020000 -0.020000
538 2019 03 06 05 22 49.000860956 -0.050000 -0.010000 -0.020000
539 2019 03 06 05 22 50.041029384 -0.050000 -0.020000 -0.010000
540 2019 03 06 05 22 51.078544135 -0.050000 -0.020000 -0.020000
541 2019 03 06 05 22 52.109106763 -0.040000 -0.020000 -0.020000
542 2019 03 06 05 22 53.139777838 -0.060000 -0.020000 -0.020000
543 2019 03 06 05 22 54.170251480 -0.050000 -0.020000 -0.020000
544 2019 03 06 05 22 55.200442744 -0.040000 -0.020000 -0.020000
545 2019 03 06 05 22 56.230604175 -0.040000 -0.020000 -0.020000
546 2019 03 06 05 22 57.260766920 -0.040000 -0.020000 -0.020000
547 2019 03 06 05 22 58.290941080 -0.050000 -0.020000 -0.020000
548 2019 03 06 05 22 59.321131709 -0.060000 -0.020000 -0.020000
549 2019 03 06 05 23 00.351346463 -0.050000 -0.020000 -0.020000
550 2019 03 06 05 23 01.381494249 -0.050000 -0.020000 -0.020000
551 2019 03 06 05 23 02.411586110 -0.060000 -0.020000 -0.020000
552 2019 03 06 05 23 03.441663242 -0.050000 -0.020000 -0.020000
553 2019 03 06 05 23 04.471736114 -0.050000 -0.020000 -0.020000
554 2019 03 06 05 23 05.501845922 -0.040000 -0.020000 -0.020000
555 2019 03 06 05 23 06.532031573 -0.050000 -0.020000 -0.020000
556 2019 03 06 05 23 07.562096091 -0.050000 -0.020000 -0.020000
557 2019 03 06 05 23 08.592153589 -0.040000 -0.020000 -0.020000
558 2019 03 06 05 23 09.622237138 -0.050000 -0.030000 -0.020000
559 2019 03 06 05 23 10.652404445 -0.040000 -0.020000 -0.020000
560 2019 03 06 05 23 11.682486869 -0.050000 -0.020000 -0.010000
561 2019 03 06 05 23 12.712647323 -0.050000 -0.020000 -0.020000
562 2019 03 06 05 23 13.742718465 -0.050000 -0.020000 -0.020000
563 2019 03 06 05 23 14.772871075 -0.050000 -0.020000 -0.020000
564 2019 03 06 05 23 15.802939217 -0.050000 -0.020000 -0.020000
565 2019 03 06 05 23 16.833006746 -0.060000 -0.020000 -0.020000
566 2019 03 06 05 23 17.863092721 -0.060000 -0.030000 -0.020000
567 2019 03 06 05 23 18.893252089 -0.060000 -0.020000 -0.020000
568 2019 03 06 05 23 19.923328554 -0.040000 -0.020000 -0.020000
569 2019 03 06 05 23 20.953501016 -0.040000 -0.010000 -0.020000
570 2019 03 06 05 23 21.983692498 -0.060000 -0.020000 -0.020000
571 2019 03 06 05 23 23.013891022 -0.050000 -0.020000 -0.020000
572 2019 03 06 05 23 24.047278910 -0.040000 -0.020000 -0.020000
573 2019 03 06 05 23 25.078601283 -0.050000 -0.030000 -0.020000
574 2019 03 06 05 23 26.108667444 -0.040000 -0.020000 -0.020000
575 2019 03 06 05 23 27.139898954 -0.030000 -0.020000 -0.020000
576 2019 03 06 05 23 28.170022425 -0.060000 -0.020000 -0.020000
577 2019 03 06 05 23 29.200253925 -0.050000 -0.020000 -0.010000
578 2019 03 06 05 23 30.230569183 -0.040000 -0.030000 -0.020000
579 2019 03 06 05 23 31.260821588 -0.050000 -0.030000 -0.020000
580 2019 03 06 05 23 32.291012077 -0.040000 -0.020000 -0.020000
581 2019 03 06 05 23 33.321170076 -0.030000 -0.020000 -0.020000
582 2019 03 06 05 23 34.351336055 -0.040000 -0.020000 -0.010000
583 2019 03 06 05 23 35.381528970 -0.040000 -0.020000 -0.020000
584 2019 03 06 05 23 36.411742154 -0.050000 -0.020000 -0.020000
585 2019 03 06 05 23 37.441911443 -0.040000 -0.030000 -0.020000
586 2019 03 06 05 23 38.472085221 -0.040000 -0.030000 -0.020000
587 2019 03 06 05 23 39.502273070 -0.050000 -0.020000 -0.010000
588 2019 03 06 05 23 40.532534314 -0.050000 -0.020000 -0.020000
589 2019 03 06 05 23 41.562707079 -0.070000 -0.020000 -0.020000
590 2019 03 06 05 23 42.592899228 -0.040000 -0.010000 -0.020000
591 2019 03 06 05 23 43.623062169 -0.030000 -0.030000 -0.020000
592 2019 03 06 05 23 44.653231266 -0.030000 -0.030000 -0.020000
593 2019 03 06 05 23 45.683516828 -0.050000 -0.020000 -0.020000
594 2019 03 06 05 23 46.713701516 -0.070000 -0.020000 -0.020000
595 2019 03 06 05 23 47.743868819 -0.060000 -0.020000 -0.020000
596 2019 03 06 05 23 48.774049673 -0.040000 -0.030000 -0.010000
597 2019 03 06 05 23 49.804221682 -0.050000 -0.010000 -0.010000
598 2019 03 06 05 23 50.834483908 -0.060000 -0.020000 -0.020000
599 2019 03 06 05 23 51.864652239 -0.050000 -0.020000 -0.020000
600 2019 03 06 05 23 52.894860839 -0.070000 -0.010000 -0.020000
601 2019 03 06 05 23 53.925064137 -0.040000 -0.020000 -0.020000
602 2019 03 06 05 23 54.955236610 -0.060000 -0.020000 -0.020000
603 2019 03 06 05 23 55.985480082 -0.030000 -0.020000 -0.020000
604 2019 03 06 05 23 57.015690647 -0.050000 -0.020000 -0.020000
605 2019 03 06 05 23 58.045861535 -0.040000 -0.020000 -0.020000
606 2019 03 06 05 23 59.076301281 -0.050000 -0.020000 -0.020000
607 2019 03 06 05 24 00.106545624 -0.060000 -0.020000 -0.010000
608 2019 03 06 05 24 01.136906015 -0.050000 -0.020000 -0.020000
609 2019 03 06 05 24 02.167201418 -0.060000 -0.020000 -0.020000
610 2019 03 06 05 24 03.197421102 -0.070000 -0.030000 -0.020000
611 2019 03 06 05 24 04.227636785 -0.050000 0.000000 -0.020000
612 2019 03 06 05 24 05.257699200 -0.050000 -0.030000 -0.020000
613 2019 03 06 05 24 06.287784488 -0.060000 -0.030000 -0.020000
614 2019 03 06 05 24 07.317959106 -0.020000 -0.010000 -0.020000
615 2019 03 06 05 24 08.348126859 -0.050000 -0.020000 -0.020000
616 2019 03 06 05 24 09.378280506 -0.060000 -0.010000 -0.020000
617 2019 03 06 05 24 10.408510047 -0.050000 -0.010000 -0.020000
618 2019 03 06 05 24 11.438664130 -0.050000 -0.030000 -0.020000
619 2019 03 06 05 24 12.468831242 -0.040000 -0.030000 -0.020000
620 2019 03 06 05 24 13.498973416 -0.060000 -0.010000 -0.020000
621 2019 03 06 05 24 14.529124506 -0.060000 0.000000 -0.020000
622 2019 03 06 05 24 15.559366593 -0.060000 -0.020000 -0.020000
623 2019 03 06 05 24 16.589550408 -0.040000 -0.020000 -0.020000
624 2019 03 06 05 24 17.619735014 -0.040000 -0.020000 -0.020000
625 2019 03 06 05 24 18.649911608 -0.030000 -0.020000 -0.020000
626 2019 03 06 05 24 19.680078368 -0.050000 -0.020000 -0.020000
627 2019 03 06 05 24 20.710451487 -0.030000 -0.030000 -0.020000
628 2019 03 06 05 24 21.740896227 -0.030000 -0.020000 -0.020000
629 2019 03 06 05 24 22.771065357 -0.050000 -0.020000 -0.020000
630 2019 03 06 05 24 23.801242778 -0.060000 -0.030000 -0.020000
631 2019 03 06 05 24 24.831433645 -0.050000 -0.030000 -0.020000
632 2019 03 06 05 24 25.861683477 -0.040000 -0.030000 -0.020000
633 2019 03 06 05 24 26.891909308 -0.050000 -0.020000 -0.010000
634 2019 03 06 05 24 27.922176086 -0.070000 -0.020000 -0.020000
635 2019 03 06 05 24 28.952355791 -0.060000 0.000000 -0.020000
636 2019 03 06 05 24 29.982540712 -0.050000 -0.020000 -0.020000
637 2019 03 06 05 24 31.012773715 -0.050000 0.000000 -0.020000
638 2019 03 06 05 24 32.042962301 -0.050000 -0.030000 -0.020000
639 2019 03 06 05 24 33.085484164 -0.050000 -0.020000 -0.020000
640 2019 03 06 05 24 34.116034583 -0.120000 -0.010000 -0.030000
641 2019 03 06 05 24 35.146234705 -0.040000 -0.020000 -0.010000
642 2019 03 06 05 24 36.176456190 -0.060000 0.000000 -0.020000
643 2019 03 06 05 24 37.206660235 -0.030000 0.000000 -0.020000
644 2019 03 06 05 24 38.236828041 -0.060000 -0.020000 -0.020000
645 2019 03 06 05 24 39.266974970 -0.040000 -0.020000 -0.020000
646 2019 03 06 05 24 40.297119304 -0.060000 -0.020000 -0.020000
647 2019 03 06 05 24 41.327290625 -0.040000 -0.030000 -0.020000
648 2019 03 06 05 24 42.357433622 -0.070000 -0.010000 -0.020000
649 2019 03 06 05 24 43.387561732 -0.060000 -0.020000 -0.020000
650 2019 03 06 05 24 44.417813234 -0.060000 -0.020000 -0.020000
651 2019 03 06 05 24 45.448024016 -0.050000 -0.010000 -0.010000
652 2019 03 06 05 24 46.478172621 -0.070000 -0.080000 -0.020000
653 2019 03 06 05 24 47.508323578 -0.060000 -0.010000 -0.020000
654 2019 03 06 05 24 48.538467721 -0.040000 -0.020000 -0.010000
655 2019 03 06 05 24 49.568601247 -0.050000 -0.030000 -0.010000
656 2019 03 06 05 24 50.598784468 -0.050000 -0.020000 -0.020000
657 2019 03 06 05 24 51.628921397 -0.050000 -0.020000 -0.020000
658 2019 03 06 05 24 52.659062189 -0.050000 -0.030000 -0.020000
659 2019 03 06 05 24 53.689195124 -0.060000 -0.030000 -0.020000
660 2019 03 06 05 24 54.719340151 -0.050000 -0.030000 -0.020000
661 2019 03 06 05 24 55.749571122 -0.060000 -0.010000 -0.020000
662 2019 03 06 05 24 56.779996577 -0.050000 -0.020000 -0.020000
663 2019 03 06 05 24 57.810177722 -0.050000 -0.020000 -0.020000
664 2019 03 06 05 24 58.840340595 -0.050000 -0.010000 -0.020000
665 2019 03 06 05 24 59.870523633 -0.040000 -0.020000 -0.020000
666 2019 03 06 05 25 00.900738187 -0.060000 -0.020000 -0.020000
667 2019 03 06 05 25 01.930900303 -0.050000 -0.020000 -0.020000
668 2019 03 06 05 25 02.961088209 -0.050000 -0.020000 -0.020000
669 2019 03 06 05 25 03.991263258 -0.050000 -0.020000 -0.020000
670 2019 03 06 05 25 05.021450816 -0.040000 -0.020000 -0.020000
671 2019 03 06 05 25 06.051696194 -0.050000 -0.020000 -0.020000
672 2019 03 06 05 25 07.081905694 -0.050000 -0.020000 -0.020000
673 2019 03 06 05 25 08.112123224 -0.050000 -0.020000 -0.020000
674 2019 03 06 05 25 09.143629119 -0.040000 -0.020000 -0.020000
675 2019 03 06 05 25 10.173859582 -0.050000 -0.020000 -0.020000
676 2019 03 06 05 25 11.204307288 -0.040000 -0.020000 -0.020000
677 2019 03 06 05 25 12.240535970 -0.060000 -0.010000 -0.020000
678 2019 03 06 05 25 13.270721094 -0.050000 -0.020000 -0.020000
679 2019 03 06 05 25 14.300900288 -0.040000 -0.030000 -0.020000
680 2019 03 06 05 25 15.331040585 -0.070000 -0.020000 -0.020000
681 2019 03 06 05 25 16.361235628 -0.070000 -0.010000 -0.020000
682 2019 03 06 05 25 17.391426201 -0.040000 -0.030000 -0.020000
683 2019 03 06 05 25 18.421586522 -0.030000 -0.020000 -0.020000
684 2019 03 06 05 25 19.451742528 -0.040000 -0.020000 -0.020000
685 2019 03 06 05 25 20.481962499 -0.050000 -0.020000 -0.020000
686 2019 03 06 05 25 21.512112688 -0.040000 -0.020000 -0.020000
687 2019 03 06 05 25 22.542269604 -0.040000 -0.020000 -0.010000
688 2019 03 06 05 25 23.572409132 -0.070000 -0.020000 -0.020000
689 2019 03 06 05 25 24.602568408 -0.030000 -0.030000 -0.010000
690 2019 03 06 05 25 25.632803888 -0.050000 -0.020000 -0.010000
691 2019 03 06 05 25 26.663004636 -0.040000 -0.020000 -0.020000
692 2019 03 06 05 25 27.693158779 -0.060000 -0.030000 -0.020000
693 2019 03 06 05 25 28.723326732 -0.060000 -0.020000 -0.020000
694 2019 03 06 05 25 29.753501984 -0.040000 -0.030000 -0.020000
